p 924 1284 943 1313 0
a 946 1293 964 1313 0
w 964 1293 994 1312 0
s 995 1293 1008 1313 0
w 1023 1293 1053 1312 0
e 1053 1293 1070 1313 0
r 1071 1293 1085 1313 0
e 1087 1293 1104 1313 0
c 1119 1293 1135 1313 0
r 1137 1293 1151 1313 0
a 1153 1293 1171 1313 0
m 1170 1293 1203 1313 0
p 1204 1284 1223 1313 0
e 1226 1293 1243 1313 0
d 1244 1293 1264 1322 0
f 12 1245 28 1274 0
o 26 1245 44 1265 0
r 45 1245 59 1265 0
w 70 1245 100 1264 0
t 139 1245 151 1270 0
o 163 1245 181 1265 0
f 185 1245 201 1274 0
r 208 1245 222 1265 0
o 223 1245 241 1265 0
o 244 1245 262 1265 0
m 264 1245 297 1265 0
a 319 1245 337 1265 0
s 339 1245 352 1265 0
a 365 1245 383 1265 0
m 393 1245 426 1265 0
s 477 1245 490 1265 0
w 502 1245 532 1264 0
o 532 1245 550 1265 0
u 552 1245 573 1264 0
l 573 1245 583 1274 0
d 586 1245 606 1274 0
b 616 1245 635 1274 0
e 638 1245 655 1265 0
i 667 1245 677 1274 0
f 681 1245 697 1274 0
h 704 1245 725 1274 0
e 726 1245 743 1265 0
t 754 1245 766 1270 0
r 766 1245 780 1265 0
i 782 1245 792 1274 0
e 794 1245 811 1265 0
d 813 1245 833 1274 0
t 843 1245 855 1270 0
o 857 1245 875 1265 0
f 889 1245 905 1274 0
i 903 1245 913 1274 0
g 915 1236 934 1265 0
h 935 1245 956 1274 0
t 956 1245 968 1270 0
i 980 1245 990 1274 0
n 991 1245 1012 1265 0
a 1023 1245 1041 1265 0
b 1052 1245 1071 1274 0
a 1073 1245 1091 1265 0
r 1091 1245 1105 1265 0
r 1106 1245 1120 1265 0
e 1121 1245 1138 1265 0
l 1140 1245 1150 1274 0
T 69 1187 92 1215 0
h 93 1187 114 1216 0
e 115 1187 132 1207 0
W 148 1186 187 1215 0
o 185 1187 203 1207 0
l 206 1187 216 1216 0
v 217 1187 237 1206 0
e 239 1187 256 1207 0
s 259 1187 272 1207 0
a 290 1187 308 1207 0
r 308 1187 322 1207 0
e 323 1187 340 1207 0
a 357 1187 375 1207 0
f 393 1187 409 1216 0
r 405 1187 419 1207 0
e 421 1187 438 1207 0
e 440 1187 457 1207 0
p 473 1178 492 1207 0
e 495 1187 512 1207 0
o 514 1187 532 1207 0
p 533 1178 552 1207 0
l 555 1187 565 1216 0
e 568 1187 585 1207 0
s 630 1187 643 1207 0
a 646 1187 664 1207 0
i 664 1187 674 1216 0
d 677 1187 697 1216 0
F 713 1187 734 1215 0
a 736 1187 754 1207 0
t 754 1187 766 1212 0
h 767 1187 788 1216 0
e 788 1187 805 1207 0
r 806 1187 820 1207 0
W 836 1186 875 1215 0
o 873 1187 891 1207 0
l 893 1187 903 1216 0
f 907 1187 923 1216 0
T 963 1187 986 1215 0
h 987 1187 1008 1216 0
e 1009 1187 1026 1207 0
y 1027 1178 1048 1206 0
t 1063 1187 1075 1212 0
e 1116 1187 1133 1207 0
o 1151 1187 1169 1207 0
r 1170 1187 1184 1207 0
d 1186 1187 1206 1216 0
e 1207 1187 1224 1207 0
r 1225 1187 1239 1207 0
s 1241 1187 1254 1207 0
f 12 1139 28 1168 0
r 25 1139 39 1159 0
o 40 1139 58 1159 0
m 60 1139 93 1159 0
t 110 1139 122 1164 0
h 123 1139 144 1168 0
e 144 1139 161 1159 0
H 180 1139 209 1167 0
e 209 1139 226 1159 0
a 228 1139 246 1159 0
d 247 1139 267 1168 0
o 284 1139 302 1159 0
f 306 1139 322 1168 0
t 336 1139 348 1164 0
h 348 1139 369 1168 0
e 370 1139 387 1159 0
P 405 1139 426 1167 0
a 428 1139 446 1159 0
c 447 1139 463 1159 0
k 465 1139 486 1168 0
a 514 1139 532 1159 0
n 532 1139 553 1159 0
d 554 1139 574 1168 0
n 590 1139 611 1159 0
o 612 1139 630 1159 0
t 632 1139 644 1164 0
f 663 1139 679 1168 0
r 676 1139 690 1159 0
o 691 1139 709 1159 0
m 711 1139 744 1159 0
a 762 1139 780 1159 0
n 780 1139 801 1159 0
y 801 1130 822 1158 0
s 841 1139 854 1159 0
t 855 1139 867 1164 0
r 868 1139 882 1159 0
i 883 1139 893 1168 0
p 895 1130 914 1159 0
e 917 1139 934 1159 0
d 936 1139 956 1168 0
c 973 1139 989 1159 0
a 992 1139 1010 1159 0
t 1010 1139 1022 1164 0
t 1022 1139 1034 1164 0
l 1036 1139 1046 1168 0
e 1048 1139 1065 1159 0
l 1115 1139 1125 1168 0
l 1127 1139 1137 1168 0
e 1140 1139 1157 1159 0
r 1158 1139 1172 1159 0
T 1198 1139 1221 1167 0
h 1222 1139 1243 1168 0
e 1244 1139 1261 1159 0
m 11 1091 43 1111 0
a 44 1091 62 1111 0
n 62 1091 83 1111 0
s 93 1091 106 1111 0
c 119 1091 135 1111 0
u 137 1091 158 1110 0
b 158 1091 177 1120 0
i 190 1091 200 1120 0
s 204 1091 217 1111 0
o 230 1091 248 1111 0
s 287 1091 300 1111 0
t 343 1091 355 1116 0
o 357 1091 375 1111 0
k 387 1091 408 1120 0
i 409 1091 419 1120 0
l 421 1091 431 1120 0
l 434 1091 444 1120 0
i 457 1091 467 1120 0
f 470 1091 486 1120 0
w 493 1091 523 1110 0
e 523 1091 540 1111 0
c 553 1091 569 1111 0
h 570 1091 591 1120 0
o 592 1091 610 1111 0
o 613 1091 631 1111 0
s 635 1091 648 1111 0
e 651 1091 668 1111 0
Y 68 1033 98 1061 0
e 94 1033 111 1053 0
c 124 1033 140 1053 0
h 141 1033 162 1062 0
o 163 1033 181 1053 0
o 184 1033 202 1053 0
s 206 1033 219 1053 0
e 222 1033 239 1053 0
a 251 1033 269 1053 0
n 269 1033 290 1053 0
d 291 1033 311 1062 0
y 321 1024 342 1052 0
e 343 1033 360 1053 0
d 373 1033 393 1062 0
o 393 1033 411 1053 0
n 424 1033 445 1053 0
o 446 1033 464 1053 0
t 466 1033 478 1058 0
c 490 1033 506 1053 0
h 508 1033 529 1062 0
o 529 1033 547 1053 0
o 550 1033 568 1053 0
s 572 1033 585 1053 0
e 588 1033 605 1053 0
a 692 1033 710 1053 0
t 710 1033 722 1058 0
t 733 1033 745 1058 0
a 747 1033 765 1053 0
l 765 1033 775 1062 0
k 777 1033 798 1062 0
i 809 1033 819 1062 0
s 823 1033 836 1053 0
t 848 1033 860 1058 0
h 861 1033 882 1062 0
i 883 1033 893 1062 0
s 896 1033 909 1053 0
o 922 1033 940 1053 0
f 944 1033 960 1062 0
c 969 1033 985 1053 0
h 986 1033 1007 1062 0
o 1008 1033 1026 1053 0
o 1029 1033 1047 1053 0
s 1051 1033 1064 1053 0
i 1067 1033 1077 1062 0
n 1078 1033 1099 1053 0
g 1100 1024 1119 1053 0
B 1150 1033 1175 1061 0
y 1176 1024 1197 1052 0
t 1208 1033 1220 1058 0
h 1220 1033 1241 1062 0
e 1242 1033 1259 1053 0
b 11 985 29 1014 0
u 31 985 52 1004 0
l 53 985 63 1014 0
l 65 985 75 1014 0
t 93 985 105 1010 0
h 105 985 126 1014 0
a 127 985 145 1005 0
t 145 985 157 1010 0
I 174 985 186 1013 0
k 204 985 225 1014 0
i 226 985 236 1014 0
l 238 985 248 1014 0
l 251 985 261 1014 0
e 263 985 280 1005 0
d 282 985 302 1014 0
a 330 985 348 1005 0
m 347 985 380 1005 0
I 398 985 410 1013 0
t 427 985 439 1010 0
o 441 985 459 1005 0
s 479 985 492 1005 0
t 494 985 506 1010 0
a 507 985 525 1005 0
n 525 985 546 1005 0
d 547 985 567 1014 0
n 583 985 604 1005 0
o 604 985 622 1005 0
s 626 985 639 1005 0
i 642 985 652 1014 0
n 653 985 674 1005 0
g 675 976 694 1005 0
i 712 985 722 1014 0
n 724 985 745 1005 0
t 744 985 756 1010 0
o 758 985 776 1005 0
y 794 976 815 1004 0
o 816 985 834 1005 0
d 888 985 908 1014 0
o 909 985 927 1005 0
g 930 976 949 1005 0
s 960 985 973 1005 0
d 992 985 1012 1014 0
e 1013 985 1030 1005 0
n 1030 985 1051 1005 0
f 1069 985 1085 1014 0
o 1083 985 1101 1005 0
r 1103 985 1117 1005 0
m 1133 985 1166 1005 0
y 1167 976 1188 1004 0
f 1206 985 1222 1014 0
a 1219 985 1237 1005 0
i 1238 985 1248 1014 0
r 1250 985 1264 1005 0
d 11 937 31 966 0
u 31 937 52 956 0
e 53 937 70 957 0
s 72 937 85 957 0
I 117 937 129 965 0
t 131 937 143 962 0
i 155 937 165 966 0
s 168 937 181 957 0
I 194 937 206 965 0
S 232 937 250 966 0
h 252 937 273 966 0
e 273 937 290 957 0
r 291 937 305 957 0
e 307 937 324 957 0
a 386 937 404 957 0
n 404 937 425 957 0
w 445 937 475 956 0
h 475 937 496 966 0
o 496 937 514 957 0
s 529 937 542 957 0
p 543 928 562 957 0
e 565 937 582 957 0
a 584 937 602 957 0
k 602 937 623 966 0
T 53 879 76 907 0
h 77 879 98 908 0
e 98 879 115 899 0
t 139 879 151 904 0
i 152 879 162 908 0
g 165 870 184 899 0
e 186 879 203 899 0
r 203 879 217 899 0
s 228 879 241 899 0
r 266 879 280 899 0
o 281 879 299 899 0
a 302 879 320 899 0
r 320 879 334 899 0
f 359 879 375 908 0
i 373 879 383 908 0
l 385 879 395 908 0
l 398 879 408 908 0
e 410 879 427 899 0
d 429 879 449 908 0
t 472 879 484 904 0
h 484 879 505 908 0
e 506 879 523 899 0
c 547 879 563 899 0
a 566 879 584 899 0
v 584 879 604 898 0
e 606 879 623 899 0
t 688 879 700 904 0
h 700 879 721 908 0
t 744 879 756 904 0
h 756 879 777 908 0
u 777 879 798 898 0
n 798 879 819 899 0
d 820 879 840 908 0
e 841 879 858 899 0
r 858 879 872 899 0
M 905 879 940 907 0
o 943 879 961 899 0
t 962 879 974 904 0
h 975 879 996 908 0
e 997 879 1014 899 0
r 1014 879 1028 899 0
W 1052 878 1091 907 0
o 1088 879 1106 899 0
l 1109 879 1119 908 0
f 1123 879 1139 908 0
s 1160 879 1173 899 0
h 1175 879 1196 908 0
o 1196 879 1214 899 0
o 1217 879 1235 899 0
k 1237 879 1258 908 0
h 11 831 31 860 0
e 32 831 49 851 0
r 50 831 64 851 0
s 66 831 79 851 0
e 82 831 99 851 0
l 101 831 111 860 0
f 114 831 130 860 0
c 145 831 161 851 0
l 164 831 174 860 0
e 177 831 194 851 0
a 195 831 213 851 0
r 213 831 227 851 0
o 246 831 264 851 0
f 268 831 284 860 0
t 298 831 310 856 0
h 311 831 332 860 0
e 333 831 350 851 0
c 369 831 385 851 0
u 387 831 408 850 0
b 408 831 427 860 0
s 431 831 444 851 0
a 464 831 482 851 0
n 482 831 503 851 0
d 504 831 524 860 0
s 543 831 556 851 0
p 558 822 577 851 0
r 579 831 593 851 0
a 594 831 612 851 0
n 612 831 633 851 0
g 634 822 653 851 0
f 673 831 689 860 0
o 687 831 705 851 0
d 785 831 805 860 0
h 833 831 854 860 0
e 855 831 872 851 0
r 872 831 886 851 0
e 906 831 923 851 0
y 923 822 944 850 0
e 945 831 962 851 0
s 965 831 978 851 0
l 1009 831 1019 860 0
i 1021 831 1031 860 0
k 1033 831 1054 860 0
e 1055 831 1072 851 0
t 1090 831 1102 856 0
w 1103 831 1133 850 0
o 1133 831 1151 851 0
g 1171 822 1190 851 0
r 1191 831 1205 851 0
e 1207 831 1224 851 0
e 1226 831 1243 851 0
n 1243 831 1264 851 0
m 11 783 43 803 0
o 44 783 62 803 0
o 65 783 83 803 0
n 85 783 106 803 0
s 108 783 121 803 0
i 134 783 144 812 0
n 145 783 166 803 0
t 177 783 189 808 0
h 189 783 210 812 0
e 211 783 228 803 0
d 240 783 260 812 0
a 261 783 279 803 0
r 279 783 293 803 0
e 336 783 353 803 0
s 356 783 369 803 0
s 372 783 385 803 0
f 410 783 426 812 0
a 423 783 441 803 0
c 442 783 458 803 0
i 461 783 471 812 0
n 472 783 493 803 0
g 494 774 513 803 0
t 525 783 537 808 0
h 537 783 558 812 0
e 559 783 576 803 0
b 587 783 606 812 0
l 609 783 619 812 0
a 621 783 639 803 0
z 640 783 657 802 0
i 659 783 669 812 0
n 670 783 691 803 0
g 692 774 711 803 0
e 723 783 740 803 0
y 741 774 762 802 0
e 763 783 780 803 0
s 783 783 796 803 0
o 809 783 827 803 0
f 831 783 847 812 0
S 857 783 875 812 0
h 877 783 898 812 0
e 898 783 915 803 0
r 916 783 930 803 0
e 932 783 949 803 0
a 1011 783 1029 803 0
n 1029 783 1050 803 0
d 119 725 139 754 0
i 159 725 169 754 0
t 170 725 182 750 0
i 203 725 213 754 0
s 216 725 229 745 0
I 251 725 263 753 0
R 295 725 322 753 0
a 322 725 340 745 0
k 340 725 361 754 0
s 363 725 376 745 0
h 377 725 398 754 0
a 399 725 417 745 0
T 451 725 474 753 0
h 475 725 496 754 0
e 497 725 514 745 0
D 535 725 563 753 0
e 564 725 581 745 0
m 582 725 615 745 0
o 616 725 634 745 0
n 636 725 657 745 0
w 701 725 731 744 0
h 730 725 751 754 0
o 752 725 770 745 0
a 791 725 809 745 0
n 809 725 830 745 0
s 832 725 845 745 0
w 847 725 877 744 0
e 877 725 894 745 0
r 895 725 909 745 0
s 911 725 924 745 0
T 956 725 979 753 0
h 980 725 1001 754 0
e 1002 725 1019 745 0
m 1039 725 1072 745 0
a 1073 725 1091 745 0
n 1091 725 1112 745 0
s 1122 725 1135 745 0
c 1157 725 1173 745 0
u 1174 725 1195 744 0
b 1195 725 1214 754 0
i 1236 725 1246 754 0
s 1249 725 1262 745 0
m 11 677 43 697 0
i 44 677 54 706 0
n 56 677 77 697 0
e 78 677 95 697 0
L 122 677 146 705 0
u 146 677 167 696 0
n 167 677 188 697 0
g 189 668 208 697 0
r 209 677 223 697 0
i 224 677 234 706 0
m 278 677 311 697 0
i 312 677 322 706 0
n 323 677 344 697 0
e 345 677 362 697 0
t 378 677 390 702 0
o 392 677 410 697 0
m 427 677 460 697 0
e 462 677 479 697 0
H 511 677 540 705 0
e 540 677 557 697 0
s 575 677 588 697 0
h 590 677 611 706 0
a 611 677 629 697 0
l 630 677 640 706 0
l 643 677 653 706 0
n 670 677 691 697 0
o 692 677 710 697 0
t 711 677 723 702 0
b 739 677 758 706 0
e 761 677 778 697 0
l 829 677 839 706 0
l 841 677 851 706 0
e 854 677 871 697 0
d 873 677 893 706 0
H 920 677 949 705 0
e 949 677 966 697 0
s 984 677 997 697 0
h 999 677 1020 706 0
a 1020 677 1038 697 0
l 1039 677 1049 706 0
l 1052 677 1062 706 0
l 1080 677 1090 706 0
i 1092 677 1102 706 0
v 1104 677 1124 696 0
e 1126 677 1143 697 0
t 1159 677 1171 702 0
o 1172 677 1190 697 0
n 1243 677 1264 697 0
t 52 629 64 654 0
h 64 629 85 658 0
t 97 629 109 654 0
h 110 629 131 658 0
e 131 629 148 649 0
P 162 629 183 657 0
a 185 629 203 649 0
c 204 629 220 649 0
k 222 629 243 658 0
a 256 629 274 649 0
n 274 629 295 649 0
d 295 629 315 658 0
t 327 629 339 654 0
o 341 629 359 649 0
h 373 629 394 658 0
u 394 629 415 648 0
n 415 629 436 649 0
t 436 629 448 654 0
t 502 629 514 654 0
h 514 629 535 658 0
t 547 629 559 654 0
h 560 629 581 658 0
e 582 629 599 649 0
P 613 629 634 657 0
a 636 629 654 649 0
c 654 629 670 649 0
k 672 629 693 658 0
d 758 629 778 658 0
i 791 629 801 658 0
n 803 629 824 649 0
t 836 629 848 654 0
h 848 629 869 658 0
e 870 629 887 649 0
e 901 629 918 649 0
n 919 629 940 649 0
d 941 629 961 658 0
l 984 629 994 658 0
o 997 629 1015 649 0
o 1018 629 1036 649 0
k 1038 629 1059 658 0
y 1071 620 1092 648 0
o 1092 629 1110 649 0
u 1112 629 1133 648 0
h 1156 629 1177 658 0
t 1218 629 1230 654 0
e 1232 629 1249 649 0
r 1250 629 1264 649 0
o 11 581 29 601 0
f 33 581 49 610 0
l 57 581 67 610 0
i 69 581 79 610 0
t 81 581 93 606 0
t 93 581 105 606 0
l 107 581 117 610 0
e 119 581 136 601 0
n 147 581 168 601 0
a 169 581 187 601 0
k 187 581 208 610 0
e 209 581 226 601 0
d 228 581 248 610 0
c 259 581 275 601 0
u 277 581 298 600 0
b 297 581 316 610 0
s 320 581 333 601 0
f 379 581 395 610 0
r 391 581 405 601 0
o 407 581 425 601 0
g 428 572 447 601 0
e 463 581 480 601 0
a 482 581 500 601 0
t 500 581 512 606 0
e 513 581 530 601 0
r 531 581 545 601 0
f 589 581 605 610 0
i 603 581 613 610 0
s 616 581 629 601 0
h 631 581 652 610 0
k 666 581 687 610 0
i 688 581 698 610 0
l 701 581 711 610 0
l 713 581 723 610 0
e 726 581 743 601 0
r 743 581 757 601 0
h 800 581 821 610 0
e 821 581 838 601 0
s 852 581 865 601 0
h 866 581 887 610 0
a 888 581 906 601 0
l 907 581 917 610 0
l 919 581 929 610 0
h 941 581 962 610 0
u 962 581 983 600 0
n 983 581 1004 601 0
t 1004 581 1016 606 0
t 1027 581 1039 606 0
h 1039 581 1060 610 0
e 1061 581 1078 601 0
e 1080 581 1097 601 0
N 1121 581 1152 609 0
o 1153 581 1171 601 0
w 1172 581 1202 600 0
g 1213 572 1232 601 0
e 1234 581 1251 601 0
t 1252 581 1264 606 0
h 11 533 31 562 0
e 32 533 49 553 0
n 50 533 71 553 0
c 71 533 87 553 0
e 90 533 107 553 0
o 131 533 149 553 0
r 151 533 165 553 0
b 178 533 197 562 0
y 199 524 220 552 0
t 232 533 244 558 0
h 244 533 265 562 0
e 266 533 283 553 0
S 299 533 317 562 0
a 320 533 338 553 0
m 338 533 371 553 0
b 371 533 390 562 0
h 392 533 413 562 0
u 413 533 434 552 0
r 434 533 448 553 0
t 460 533 472 558 0
h 473 533 494 562 0
a 495 533 513 553 0
t 513 533 525 558 0
I 538 533 550 561 0
k 564 533 585 562 0
i 586 533 596 562 0
l 598 533 608 562 0
l 611 533 621 562 0
e 623 533 640 553 0
d 642 533 662 562 0
I 690 533 702 561 0
e 717 533 734 553 0
a 735 533 753 553 0
t 753 533 765 558 0
n 778 533 799 553 0
o 800 533 818 553 0
s 834 533 847 553 0
t 848 533 860 558 0
a 862 533 880 553 0
e 916 533 933 553 0
d 935 533 955 562 0
c 968 533 984 553 0
a 987 533 1005 553 0
t 1004 533 1016 558 0
t 1017 533 1029 558 0
l 1030 533 1040 562 0
e 1043 533 1060 553 0
b 1098 533 1117 562 0
a 1120 533 1138 553 0
c 1138 533 1154 553 0
k 1156 533 1177 562 0
t 1189 533 1201 558 0
h 1202 533 1223 562 0
o 1223 533 1241 553 0
u 1243 533 1264 552 0
g 11 476 30 505 0
o 32 485 50 505 0
e 53 485 70 505 0
s 72 485 85 505 0
t 87 485 99 510 0
t 118 485 130 510 0
o 131 485 149 505 0
t 169 485 181 510 0
h 182 485 203 514 0
y 203 476 224 504 0
m 242 485 275 505 0
o 276 485 294 505 0
t 296 485 308 510 0
h 308 485 329 514 0
e 330 485 347 505 0
r 348 485 362 505 0
b 389 485 408 514 0
u 410 485 431 504 0
e 467 485 484 505 0
d 486 485 506 514 0
b 524 485 543 514 0
e 546 485 563 505 0
a 565 485 583 505 0
s 584 485 597 505 0
t 599 485 611 510 0
o 631 485 649 505 0
f 653 485 669 514 0
t 683 485 695 510 0
h 696 485 717 514 0
e 718 485 735 505 0
j 751 476 762 514 0
u 766 485 787 504 0
n 787 485 808 505 0
g 809 476 828 505 0
l 830 485 840 514 0
e 842 485 859 505 0
l 890 485 900 514 0
a 902 485 920 505 0
m 920 485 953 505 0
e 954 485 971 505 0
r 972 485 986 505 0
t 1005 485 1017 510 0
h 1017 485 1038 514 0
a 1039 485 1057 505 0
n 1057 485 1078 505 0
e 1097 485 1114 505 0
v 1115 485 1135 504 0
e 1136 485 1153 505 0
r 1154 485 1168 505 0
