e 484 1554 501 1574 0
v 502 1554 522 1573 0
e 523 1554 540 1574 0
s 543 1554 556 1574 0
M 53 1495 88 1523 0
o 90 1495 108 1515 0
t 110 1495 122 1520 0
h 122 1495 143 1524 0
e 144 1495 161 1515 0
r 162 1495 176 1515 0
W 191 1494 230 1523 0
o 228 1495 246 1515 0
l 248 1495 258 1524 0
f 262 1495 278 1524 0
t 289 1495 301 1520 0
e 338 1495 355 1515 0
w 356 1495 386 1514 0
h 400 1495 421 1524 0
e 421 1495 438 1515 0
r 439 1495 453 1515 0
s 456 1495 469 1515 0
e 471 1495 488 1515 0
l 490 1495 500 1524 0
f 504 1495 520 1524 0
d 532 1495 552 1524 0
o 553 1495 571 1515 0
p 637 1486 656 1515 0
a 659 1495 677 1515 0
n 677 1495 698 1515 0
t 697 1495 709 1520 0
i 711 1495 721 1524 0
n 722 1495 743 1515 0
g 744 1486 763 1515 0
a 780 1495 798 1515 0
m 797 1495 830 1515 0
o 832 1495 850 1515 0
n 852 1495 873 1515 0
g 873 1486 892 1515 0
t 908 1495 920 1520 0
h 920 1495 941 1524 0
e 942 1495 959 1515 0
c 976 1495 992 1515 0
u 993 1495 1014 1514 0
b 1014 1495 1033 1524 0
s 1037 1495 1050 1515 0
d 1117 1495 1137 1524 0
F 1153 1495 1174 1523 0
a 1176 1495 1194 1515 0
t 1193 1495 1205 1520 0
h 1206 1495 1227 1524 0
e 1228 1495 1245 1515 0
r 1245 1495 1259 1515 0
W 11 1446 49 1475 0
o 51 1447 69 1467 0
l 71 1447 81 1476 0
f 85 1447 101 1476 0
s 110 1447 123 1467 0
a 126 1447 144 1467 0
i 144 1447 154 1476 0
d 157 1447 177 1476 0
t 187 1447 199 1472 0
o 201 1447 219 1467 0
h 231 1447 252 1476 0
e 253 1447 270 1467 0
r 270 1447 284 1467 0
g 296 1438 315 1467 0
r 316 1447 330 1467 0
a 332 1447 350 1467 0
v 350 1447 370 1466 0
e 371 1447 388 1467 0
l 390 1447 400 1476 0
y 402 1438 423 1466 0
S 71 1389 89 1418 0
h 91 1389 112 1418 0
e 113 1389 130 1409 0
r 131 1389 145 1409 0
e 146 1389 163 1409 0
a 232 1389 250 1409 0
n 250 1389 271 1409 0
s 290 1389 303 1409 0
p 305 1380 324 1409 0
e 327 1389 344 1409 0
s 386 1389 399 1409 0
t 418 1389 430 1414 0
h 431 1389 452 1418 0
i 453 1389 463 1418 0
s 466 1389 479 1409 0
m 498 1389 531 1409 0
u 531 1389 552 1408 0
c 553 1389 569 1409 0
h 571 1389 592 1418 0
t 609 1389 621 1414 0
t 657 1389 669 1414 0
h 670 1389 691 1418 0
T 719 1389 742 1417 0
h 743 1389 764 1418 0
e 765 1389 782 1409 0
c 801 1389 817 1409 0
u 819 1389 840 1408 0
b 840 1389 859 1418 0
m 878 1389 911 1409 0
u 911 1389 932 1408 0
s 934 1389 947 1409 0
t 949 1389 961 1414 0
b 979 1389 998 1418 0
e 1000 1389 1017 1409 0
s 1038 1389 1051 1409 0
h 1052 1389 1073 1418 0
o 1074 1389 1092 1409 0
t 1161 1389 1173 1414 0
o 1175 1389 1193 1409 0
t 1212 1389 1224 1414 0
h 1225 1389 1246 1418 0
e 1246 1389 1263 1409 0
P 11 1341 32 1369 0
a 34 1341 52 1361 0
c 53 1341 69 1361 0
k 70 1341 91 1370 0
W 112 1340 151 1369 0
i 153 1341 163 1370 0
l 165 1341 175 1370 0
t 177 1341 189 1366 0
t 200 1341 212 1366 0
h 212 1341 233 1370 0
o 234 1341 252 1361 0
u 254 1341 275 1360 0
s 287 1341 300 1361 0
t 302 1341 314 1366 0
i 315 1341 325 1370 0
l 328 1341 338 1370 0
l 340 1341 350 1370 0
k 362 1341 383 1370 0
e 384 1341 401 1361 0
e 403 1341 420 1361 0
p 420 1332 439 1361 0
m 485 1341 518 1361 0
M 540 1341 575 1369 0
o 578 1341 596 1361 0
t 597 1341 609 1366 0
h 610 1341 631 1370 0
e 632 1341 649 1361 0
r 650 1341 664 1361 0
K 69 1283 99 1311 0
e 98 1283 115 1303 0
e 117 1283 134 1303 0
p 135 1274 154 1303 0
m 207 1283 240 1303 0
s 291 1283 304 1303 0
h 306 1283 327 1312 0
e 328 1283 345 1303 0
g 364 1274 383 1303 0
a 385 1283 403 1303 0
s 405 1283 418 1303 0
p 420 1274 439 1303 0
e 441 1283 458 1303 0
d 460 1283 480 1312 0
H 526 1283 555 1311 0
e 555 1283 572 1303 0
c 592 1283 608 1303 0
a 610 1283 628 1303 0
m 628 1283 661 1303 0
e 662 1283 679 1303 0
n 698 1283 719 1303 0
a 720 1283 738 1303 0
k 738 1283 759 1312 0
e 759 1283 776 1303 0
d 778 1283 798 1312 0
b 826 1283 845 1312 0
y 847 1274 868 1302 0
g 920 1274 939 1303 0
h 940 1283 961 1312 0
t 961 1283 973 1308 0
a 1002 1283 1020 1303 0
l 1021 1283 1031 1312 0
o 1034 1283 1052 1303 0
n 1053 1283 1074 1303 0
e 1075 1283 1092 1303 0
a 1112 1283 1130 1303 0
n 1130 1283 1151 1303 0
d 1151 1283 1171 1312 0
v 1189 1283 1209 1302 0
e 1211 1283 1228 1303 0
h 11 1235 31 1264 0
u 31 1235 52 1254 0
n 52 1235 73 1255 0
g 73 1226 92 1255 0
r 93 1235 107 1255 0
y 108 1226 129 1254 0
y 156 1226 177 1254 0
e 178 1235 195 1255 0
t 195 1235 207 1260 0
h 223 1235 244 1264 0
e 245 1235 262 1255 0
w 277 1235 307 1254 0
a 307 1235 325 1255 0
s 327 1235 340 1255 0
n 356 1235 377 1255 0
o 378 1235 396 1255 0
t 398 1235 410 1260 0
a 426 1235 444 1255 0
f 446 1235 462 1264 0
r 458 1235 472 1255 0
a 474 1235 492 1255 0
i 493 1235 503 1264 0
d 505 1235 525 1264 0
L 555 1235 579 1263 0
o 580 1235 598 1255 0
o 601 1235 619 1255 0
k 621 1235 642 1264 0
h 667 1235 688 1264 0
e 689 1235 706 1255 0
h 721 1235 742 1264 0
a 743 1235 761 1255 0
s 763 1235 776 1255 0
p 792 1226 811 1255 0
u 813 1235 834 1254 0
s 836 1235 849 1255 0
h 851 1235 872 1264 0
e 873 1235 890 1255 0
d 891 1235 911 1264 0
o 927 1235 945 1255 0
n 947 1235 968 1255 0
e 969 1235 986 1255 0
o 1002 1235 1020 1255 0
f 1024 1235 1040 1264 0
m 1051 1235 1084 1255 0
y 1085 1226 1106 1254 0
b 1120 1235 1139 1264 0
a 1142 1235 1160 1255 0
b 1160 1235 1179 1264 0
e 1182 1235 1199 1255 0
s 1201 1235 1214 1255 0
t 1231 1235 1243 1260 0
o 1244 1235 1262 1255 0
o 11 1187 29 1207 0
n 31 1187 52 1207 0
e 53 1187 70 1207 0
s 83 1187 96 1207 0
i 99 1187 109 1216 0
d 111 1187 131 1216 0
e 132 1187 149 1207 0
a 162 1187 180 1207 0
l 181 1187 191 1216 0
r 192 1187 206 1207 0
e 208 1187 225 1207 0
a 227 1187 245 1207 0
d 245 1187 265 1216 0
y 265 1178 286 1206 0
d 354 1187 374 1216 0
t 385 1187 397 1212 0
h 397 1187 418 1216 0
a 419 1187 437 1207 0
t 437 1187 449 1212 0
l 461 1187 471 1216 0
a 474 1187 492 1207 0
m 492 1187 525 1207 0
e 526 1187 543 1207 0
b 555 1187 574 1216 0
u 576 1187 597 1206 0
t 596 1187 608 1212 0
c 610 1187 626 1207 0
h 628 1187 649 1216 0
e 649 1187 666 1207 0
r 667 1187 681 1207 0
w 693 1187 723 1206 0
o 723 1187 741 1207 0
u 743 1187 764 1206 0
l 765 1187 775 1216 0
d 777 1187 797 1216 0
h 808 1187 829 1216 0
a 830 1187 848 1207 0
v 847 1187 867 1206 0
e 869 1187 886 1207 0
k 898 1187 919 1216 0
i 920 1187 930 1216 0
l 932 1187 942 1216 0
l 945 1187 955 1216 0
e 957 1187 974 1207 0
d 976 1187 996 1216 0
h 1007 1187 1028 1216 0
i 1029 1187 1039 1216 0
m 1040 1187 1073 1207 0
a 1085 1187 1103 1207 0
n 1103 1187 1124 1207 0
d 1125 1187 1145 1216 0
w 1156 1187 1186 1206 0
o 1186 1187 1204 1207 0
u 1206 1187 1227 1206 0
l 1228 1187 1238 1216 0
d 1240 1187 1260 1216 0
h 11 1139 31 1168 0
a 32 1139 50 1159 0
v 50 1139 70 1158 0
e 71 1139 88 1159 0
r 100 1139 114 1159 0
u 115 1139 136 1158 0
n 136 1139 157 1159 0
o 169 1139 187 1159 0
t 227 1139 239 1164 0
o 240 1139 258 1159 0
t 271 1139 283 1164 0
h 283 1139 304 1168 0
e 305 1139 322 1159 0
W 334 1138 373 1167 0
a 371 1139 389 1159 0
i 389 1139 399 1168 0
n 401 1139 422 1159 0
g 423 1130 442 1159 0
g 485 1130 504 1159 0
a 506 1139 524 1159 0
w 535 1139 565 1158 0
h 564 1139 585 1168 0
i 586 1139 596 1168 0
l 598 1139 608 1168 0
e 611 1139 628 1159 0
t 640 1139 652 1164 0
h 652 1139 673 1168 0
e 674 1139 691 1159 0
v 703 1139 723 1158 0
i 725 1139 735 1168 0
l 737 1139 747 1168 0
l 750 1139 760 1168 0
a 762 1139 780 1159 0
g 781 1130 800 1159 0
e 802 1139 819 1159 0
r 820 1139 834 1159 0
s 836 1139 849 1159 0
h 862 1139 883 1168 0
e 884 1139 901 1159 0
r 902 1139 916 1159 0
e 917 1139 934 1159 0
h 946 1139 967 1168 0
u 967 1139 988 1158 0
n 988 1139 1009 1159 0
t 1008 1139 1020 1164 0
e 1022 1139 1039 1159 0
d 1041 1139 1061 1168 0
t 1072 1139 1084 1164 0
o 1121 1139 1139 1159 0
u 1140 1139 1161 1158 0
g 1162 1130 1181 1159 0
h 1182 1139 1203 1168 0
a 1215 1139 1233 1159 0
l 1234 1139 1244 1168 0
l 1246 1139 1256 1168 0
o 11 1091 29 1111 0
u 31 1091 52 1110 0
r 52 1091 66 1111 0
l 78 1091 88 1120 0
a 91 1091 109 1111 0
i 110 1091 120 1120 0
r 121 1091 135 1111 0
s 138 1091 151 1111 0
i 165 1091 175 1120 0
n 176 1091 197 1111 0
r 208 1091 222 1111 0
e 224 1091 241 1111 0
v 241 1091 261 1110 0
e 263 1091 280 1111 0
n 281 1091 302 1111 0
g 303 1082 322 1111 0
e 324 1091 341 1111 0
K 368 1091 398 1119 0
e 397 1091 414 1111 0
e 416 1091 433 1111 0
p 434 1082 453 1111 0
h 466 1091 487 1120 0
i 488 1091 498 1120 0
m 499 1091 532 1111 0
A 560 1091 590 1120 0
s 592 1091 605 1111 0
s 608 1091 621 1111 0
u 623 1091 644 1110 0
r 644 1091 658 1111 0
e 659 1091 676 1111 0
d 678 1091 698 1120 0
l 699 1091 709 1120 0
y 710 1082 731 1110 0
I 744 1091 756 1119 0
w 768 1091 798 1110 0
i 799 1091 809 1120 0
l 811 1091 821 1120 0
l 824 1091 834 1120 0
k 846 1091 867 1120 0
e 868 1091 885 1111 0
e 887 1091 904 1111 0
p 905 1082 924 1111 0
m 970 1091 1003 1111 0
L 1026 1091 1050 1119 0
i 1051 1091 1061 1120 0
e 1063 1091 1080 1111 0
s 1094 1091 1107 1111 0
t 1109 1091 1121 1116 0
i 1123 1091 1133 1120 0
l 1135 1091 1145 1120 0
l 1148 1091 1158 1120 0
l 1182 1091 1192 1120 0
i 1194 1091 1204 1120 0
t 1206 1091 1218 1116 0
t 1218 1091 1230 1116 0
l 1232 1091 1242 1120 0
e 1244 1091 1261 1111 0
f 12 1043 28 1072 0
r 25 1043 39 1063 0
o 40 1043 58 1063 0
g 61 1034 80 1063 0
O 103 1042 131 1072 0
t 141 1043 153 1068 0
h 154 1043 175 1072 0
o 176 1043 194 1063 0
u 196 1043 217 1062 0
M 228 1043 263 1071 0
o 266 1043 284 1063 0
w 285 1043 315 1062 0
g 316 1034 335 1063 0
l 336 1043 346 1072 0
i 349 1043 359 1072 0
f 404 1043 420 1072 0
o 418 1043 436 1063 0
r 437 1043 451 1063 0
M 464 1043 499 1071 0
o 501 1043 519 1063 0
w 521 1043 551 1062 0
g 551 1034 570 1063 0
l 572 1043 582 1072 0
i 584 1043 594 1072 0
t 607 1043 619 1068 0
h 619 1043 640 1072 0
e 641 1043 658 1063 0
F 670 1043 691 1071 0
r 692 1043 706 1063 0
o 708 1043 726 1063 0
g 729 1034 748 1063 0
I 760 1043 772 1071 0
l 827 1043 837 1072 0
l 839 1043 849 1072 0
c 862 1043 878 1063 0
a 881 1043 899 1063 0
l 900 1043 910 1072 0
l 912 1043 922 1072 0
t 935 1043 947 1068 0
h 947 1043 968 1072 0
e 969 1043 986 1063 0
e 988 1043 1005 1063 0
t 1047 1043 1059 1068 0
h 1060 1043 1081 1072 0
e 1081 1043 1098 1063 0
t 1110 1043 1122 1068 0
i 1123 1043 1133 1072 0
m 1135 1043 1168 1063 0
e 1169 1043 1186 1063 0
w 1197 1043 1227 1062 0
i 1228 1043 1238 1072 0
l 1240 1043 1250 1072 0
l 1253 1043 1263 1072 0
c 11 995 27 1015 0
o 30 995 48 1015 0
m 50 995 83 1015 0
e 84 995 101 1015 0
w 112 995 142 1014 0
h 141 995 162 1024 0
e 163 995 180 1015 0
n 181 995 202 1015 0
t 212 995 224 1020 0
h 225 995 246 1024 0
o 246 995 264 1015 0
u 266 995 287 1014 0
w 297 995 327 1014 0
i 328 995 338 1024 0
l 340 995 350 1024 0
t 352 995 364 1020 0
h 375 995 396 1024 0
u 395 995 416 1014 0
n 416 995 437 1015 0
t 437 995 449 1020 0
S 463 995 481 1024 0
h 483 995 504 1024 0
e 505 995 522 1015 0
r 522 995 536 1015 0
e 538 995 555 1015 0
a 617 995 635 1015 0
n 635 995 656 1015 0
a 667 995 685 1015 0
s 687 995 700 1015 0
h 712 995 733 1024 0
e 734 995 751 1015 0
h 762 995 783 1024 0
a 784 995 802 1015 0
s 804 995 817 1015 0
h 829 995 850 1024 0
t 891 995 903 1020 0
e 905 995 922 1015 0
d 923 995 943 1024 0
t 954 995 966 1020 0
h 966 995 987 1024 0
e 988 995 1005 1015 0
e 1007 995 1024 1015 0
B 69 937 94 965 0
u 95 937 116 956 0
t 116 937 128 962 0
w 139 937 169 956 0
h 168 937 189 966 0
a 190 937 208 957 0
t 208 937 220 962 0
l 273 937 283 966 0
l 286 937 296 966 0
o 309 937 327 957 0
u 329 937 350 956 0
r 350 937 364 957 0
P 376 937 397 965 0
a 398 937 416 957 0
c 417 937 433 957 0
k 435 937 456 966 0
s 468 937 481 957 0
a 484 937 502 957 0
y 502 928 523 956 0
s 570 937 583 957 0
a 586 937 604 957 0
i 605 937 615 966 0
d 617 937 637 966 0
F 648 937 669 965 0
a 671 937 689 957 0
t 689 937 701 962 0
h 702 937 723 966 0
e 723 937 740 957 0
r 741 937 755 957 0
W 766 936 805 965 0
o 807 937 825 957 0
l 828 937 838 966 0
f 841 937 857 966 0
T 53 879 76 907 0
h 77 879 98 908 0
e 98 879 115 899 0
L 129 879 153 907 0
a 154 879 172 899 0
w 171 879 201 898 0
o 213 879 231 899 0
f 235 879 251 908 0
t 259 879 271 904 0
h 272 879 293 908 0
e 293 879 310 899 0
J 324 879 339 907 0
u 339 879 360 898 0
n 360 879 381 899 0
g 382 870 401 899 0
l 403 879 413 908 0
e 415 879 432 899 0
l 446 879 456 908 0
a 458 879 476 899 0
y 476 870 497 898 0
s 499 879 512 899 0
d 526 879 546 908 0
o 547 879 565 899 0
v 628 879 648 898 0
e 650 879 667 899 0
c 716 879 732 899 0
l 734 879 744 908 0
e 747 879 764 899 0
l 799 879 809 908 0
y 810 870 831 898 0
t 843 879 855 904 0
h 855 879 876 908 0
a 877 879 895 899 0
t 895 879 907 904 0
a 920 879 938 899 0
n 938 879 959 899 0
y 959 870 980 898 0
w 991 879 1021 898 0
o 1021 879 1039 899 0
l 1042 879 1052 908 0
f 1055 879 1071 908 0
m 1080 879 1113 899 0
a 1114 879 1132 899 0
y 1132 870 1153 898 0
w 1172 879 1202 898 0
h 1202 879 1223 908 0
e 1223 879 1240 899 0
n 1241 879 1262 899 0
h 11 831 31 860 0
e 32 831 49 851 0
m 60 831 93 851 0
a 94 831 112 851 0
r 112 831 126 851 0
r 127 831 141 851 0
i 142 831 152 860 0
e 155 831 172 851 0
s 175 831 188 851 0
t 252 831 264 856 0
h 264 831 285 860 0
d 286 831 306 860 0
r 306 831 320 851 0
a 322 831 340 851 0
w 339 831 369 850 0
f 381 831 397 860 0
r 394 831 408 851 0
o 409 831 427 851 0
m 429 831 462 851 0
t 473 831 485 856 0
h 485 831 506 860 0
e 507 831 524 851 0
P 537 831 558 859 0
a 559 831 577 851 0
c 578 831 594 851 0
k 596 831 617 860 0
h 627 831 648 860 0
e 649 831 666 851 0
b 678 831 697 860 0
e 699 831 716 851 0
l 718 831 728 860 0
o 731 831 749 851 0
n 750 831 771 851 0
g 772 822 791 851 0
s 794 831 807 851 0
t 819 831 831 856 0
o 833 831 851 851 0
B 875 831 900 859 0
u 901 831 922 850 0
t 922 831 934 856 0
a 946 831 964 851 0
s 965 831 978 851 0
s 993 831 1006 851 0
o 1008 831 1026 851 0
o 1029 831 1047 851 0
n 1049 831 1070 851 0
a 1081 831 1099 851 0
s 1101 831 1114 851 0
h 1126 831 1147 860 0
i 1148 831 1158 860 0
s 1162 831 1175 851 0
c 1188 831 1204 851 0
u 1206 831 1227 850 0
b 1227 831 1246 860 0
s 1249 831 1262 851 0
a 11 783 29 803 0
r 29 783 43 803 0
e 44 783 61 803 0
o 81 783 99 803 0
l 102 783 112 812 0
d 114 783 134 812 0
e 153 783 170 803 0
n 171 783 192 803 0
o 193 783 211 803 0
u 213 783 234 802 0
g 234 774 253 803 0
h 254 783 275 812 0
t 293 783 305 808 0
o 307 783 325 803 0
s 346 783 359 803 0
t 361 783 373 808 0
d 414 783 434 812 0
o 453 783 471 803 0
n 473 783 494 803 0
t 512 783 524 808 0
h 524 783 545 812 0
e 546 783 563 803 0
i 565 783 575 812 0
r 576 783 590 803 0
f 611 783 627 812 0
e 624 783 641 803 0
e 643 783 660 803 0
t 661 783 673 808 0
h 691 783 712 812 0
e 713 783 730 803 0
m 749 783 782 803 0
u 782 783 803 802 0
s 805 783 818 803 0
t 820 783 832 808 0
b 850 783 869 812 0
r 871 783 885 803 0
i 887 783 897 812 0
n 898 783 919 803 0
g 920 774 939 803 0
t 958 783 970 808 0
h 970 783 991 812 0
e 992 783 1009 803 0
m 1010 783 1043 803 0
t 1061 783 1073 808 0
o 1075 783 1093 803 0
t 1113 783 1125 808 0
h 1125 783 1146 812 0
e 1147 783 1164 803 0
P 1184 783 1205 811 0
a 1207 783 1225 803 0
c 1226 783 1242 803 0
k 1243 783 1264 812 0
C 11 735 36 764 0
o 38 735 56 755 0
u 58 735 79 754 0
n 79 735 100 755 0
c 101 735 117 755 0
i 119 735 129 764 0
l 132 735 142 764 0
w 166 735 196 754 0
h 195 735 216 764 0
i 217 735 227 764 0
c 229 735 245 755 0
h 247 735 268 764 0
i 281 735 291 764 0
s 294 735 307 755 0
g 322 726 341 755 0
e 343 735 360 755 0
n 361 735 382 755 0
e 382 735 399 755 0
r 400 735 414 755 0
a 416 735 434 755 0
l 434 735 444 764 0
l 447 735 457 764 0
y 458 726 479 754 0
h 491 735 512 764 0
e 513 735 530 755 0
l 532 735 542 764 0
d 544 735 564 764 0
o 577 735 595 755 0
n 597 735 618 755 0
c 619 735 635 755 0
e 638 735 655 755 0
a 668 735 686 755 0
m 698 735 731 755 0
o 732 735 750 755 0
n 752 735 773 755 0
t 773 735 785 760 0
h 786 735 807 764 0
a 820 735 838 755 0
t 837 735 849 760 0
l 898 735 908 764 0
l 911 735 921 764 0
m 934 735 967 755 0
o 969 735 987 755 0
o 989 735 1007 755 0
n 1009 735 1030 755 0
i 1053 735 1063 764 0
n 1065 735 1086 755 0
o 1099 735 1117 755 0
r 1119 735 1133 755 0
d 1134 735 1154 764 0
e 1155 735 1172 755 0
r 1173 735 1187 755 0
t 1200 735 1212 760 0
h 1212 735 1233 764 0
a 1234 735 1252 755 0
t 1252 735 1264 760 0
t 11 687 22 712 0
h 22 687 43 716 0
e 44 687 61 707 0
o 80 687 98 707 0
t 100 687 112 712 0
h 112 687 133 716 0
e 134 687 151 707 0
r 152 687 166 707 0
w 183 687 213 706 0
o 213 687 231 707 0
l 234 687 244 716 0
v 245 687 265 706 0
e 267 687 284 707 0
s 287 687 300 707 0
m 318 687 351 707 0
a 353 687 371 707 0
y 370 678 391 706 0
i 409 687 419 716 0
d 421 687 441 716 0
e 442 687 459 707 0
n 460 687 481 707 0
t 481 687 493 712 0
i 494 687 504 716 0
t 558 687 570 712 0
h 570 687 591 716 0
e 592 687 609 707 0
m 610 687 643 707 0
A 668 687 698 716 0
f 699 687 715 716 0
t 712 687 724 712 0
e 726 687 743 707 0
r 743 687 757 707 0
t 775 687 787 712 0
h 787 687 808 716 0
a 809 687 827 707 0
t 827 687 839 712 0
i 857 687 867 716 0
n 868 687 889 707 0
s 891 687 904 707 0
p 906 678 925 707 0
e 928 687 945 707 0
c 946 687 962 707 0
t 964 687 976 712 0
i 978 687 988 716 0
o 990 687 1008 707 0
n 1010 687 1031 707 0
t 1047 687 1059 712 0
h 1060 687 1081 716 0
e 1082 687 1099 707 0
c 1117 687 1133 707 0
u 1135 687 1156 706 0
b 1156 687 1175 716 0
s 1179 687 1192 707 0
a 1211 687 1229 707 0
r 1229 687 1243 707 0
e 1244 687 1261 707 0
f 12 639 28 668 0
r 25 639 39 659 0
e 40 639 57 659 0
e 59 639 76 659 0
t 91 639 103 664 0
o 104 639 122 659 0
r 138 639 152 659 0
u 153 639 174 658 0
n 174 639 195 659 0
w 209 639 239 658 0
h 238 639 259 668 0
e 260 639 277 659 0
r 278 639 292 659 0
e 293 639 310 659 0
t 325 639 337 664 0
h 338 639 359 668 0
e 360 639 377 659 0
y 377 630 398 658 0
p 412 630 431 659 0
l 434 639 444 668 0
e 447 639 464 659 0
a 466 639 484 659 0
s 485 639 498 659 0
e 501 639 518 659 0
a 544 639 562 659 0
n 562 639 583 659 0
d 584 639 604 668 0
u 618 639 639 658 0
n 639 639 660 659 0
t 660 639 672 664 0
i 673 639 683 668 0
l 686 639 696 668 0
t 711 639 723 664 0
h 724 639 745 668 0
e 746 639 763 659 0
y 764 630 785 658 0
h 799 639 820 668 0
a 820 639 838 659 0
v 838 639 858 658 0
e 860 639 877 659 0
k 892 639 913 668 0
i 914 639 924 668 0
l 926 639 936 668 0
l 939 639 949 668 0
e 951 639 968 659 0
d 970 639 990 668 0
t 1004 639 1016 664 0
h 1017 639 1038 668 0
e 1039 639 1056 659 0
i 1057 639 1067 668 0
r 1069 639 1083 659 0
r 1125 639 1139 659 0
s 1141 639 1154 659 0
t 1156 639 1168 664 0
b 1183 639 1202 668 0
u 1204 639 1225 658 0
c 1226 639 1242 659 0
k 1243 639 1264 668 0
n 11 591 31 611 0
o 32 591 50 611 0
e 65 591 82 611 0
x 83 591 104 610 0
c 105 591 121 611 0
u 123 591 144 610 0
s 146 591 159 611 0
e 161 591 178 611 0
i 193 591 203 620 0
s 206 591 219 611 0
a 235 591 253 611 0
c 253 591 269 611 0
c 272 591 288 611 0
e 291 591 308 611 0
p 309 582 328 611 0
t 329 591 341 616 0
e 343 591 360 611 0
d 362 591 382 620 0
i 395 591 405 620 0
f 409 591 425 620 0
a 435 591 453 611 0
w 585 591 615 610 0
o 615 591 633 611 0
l 636 591 646 620 0
f 649 591 665 620 0
o 676 591 694 611 0
f 697 591 713 620 0
t 723 591 735 616 0
h 735 591 756 620 0
e 757 591 774 611 0
P 789 591 810 619 0
a 812 591 830 611 0
c 830 591 846 611 0
k 848 591 869 620 0
l 916 591 926 620 0
l 928 591 938 620 0
s 942 591 955 611 0
o 970 591 988 611 0
n 990 591 1011 611 0
e 1012 591 1029 611 0
o 1044 591 1062 611 0
f 1065 591 1081 620 0
t 1091 591 1103 616 0
h 1103 591 1124 620 0
e 1125 591 1142 611 0
m 1143 591 1176 611 0
T 1201 591 1224 619 0
h 1225 591 1246 620 0
e 1246 591 1263 611 0
p 11 534 29 563 0
u 31 543 52 562 0
e 157 543 174 563 0
n 175 543 196 563 0
t 195 543 207 568 0
i 224 543 234 572 0
s 237 543 250 563 0
d 268 543 288 572 0
e 289 543 306 563 0
a 307 543 325 563 0
t 325 543 337 568 0
h 338 543 359 572 0
w 373 543 403 562 0
h 403 543 424 572 0
e 424 543 441 563 0
r 442 543 456 563 0
e 458 543 475 563 0
t 490 543 502 568 0
h 503 543 524 572 0
e 525 543 542 563 0
m 557 543 590 563 0
u 591 543 612 562 0
r 612 543 626 563 0
d 627 543 647 572 0
e 648 543 665 563 0
r 666 543 680 563 0
e 681 543 698 563 0
r 699 543 713 563 0
c 730 543 746 563 0
a 748 543 766 563 0
n 766 543 787 563 0
b 802 543 821 572 0
e 824 543 841 563 0
f 858 543 874 572 0
o 872 543 890 563 0
u 892 543 913 562 0
n 913 543 934 563 0
d 934 543 954 572 0
a 983 543 1001 563 0
n 1001 543 1022 563 0
d 1022 543 1042 572 0
i 1058 543 1068 572 0
f 1072 543 1088 572 0
y 1099 534 1120 562 0
o 1121 543 1139 563 0
u 1141 543 1162 562 0
t 1177 543 1189 568 0
h 1189 543 1210 572 0
i 1211 543 1221 572 0
f 12 495 28 524 0
o 26 495 44 515 0
r 45 495 59 515 0
a 71 495 89 515 0
m 100 495 133 515 0
i 134 495 144 524 0
n 145 495 166 515 0
u 166 495 187 514 0
t 187 495 199 520 0
e 201 495 218 515 0
y 229 486 250 514 0
o 251 495 269 515 0
u 270 495 291 514 0
l 344 495 354 524 0
l 357 495 367 524 0
s 381 495 394 515 0
e 396 495 413 515 0
e 415 495 432 515 0
