l 451 1389 461 1418 0
o 463 1389 481 1409 0
c 484 1389 500 1409 0
k 502 1389 523 1418 0
n 539 1389 560 1409 0
o 561 1389 579 1409 0
r 581 1389 595 1409 0
b 612 1389 631 1418 0
u 633 1389 654 1408 0
c 655 1389 671 1409 0
k 672 1389 693 1418 0
h 710 1389 731 1418 0
e 732 1389 749 1409 0
h 766 1389 787 1418 0
u 787 1389 808 1408 0
n 808 1389 829 1409 0
t 829 1389 841 1414 0
s 843 1389 856 1409 0
t 875 1389 887 1414 0
o 888 1389 906 1409 0
n 922 1389 943 1409 0
i 944 1389 954 1418 0
h 977 1389 998 1418 0
s 1056 1389 1069 1409 0
a 1071 1389 1089 1409 0
i 1090 1389 1100 1418 0
d 1103 1389 1123 1418 0
M 1140 1389 1175 1417 0
o 1178 1389 1196 1409 0
t 1197 1389 1209 1414 0
h 1210 1389 1231 1418 0
e 1232 1389 1249 1409 0
r 1250 1389 1264 1409 0
W 11 1340 49 1369 0
o 51 1341 69 1361 0
l 71 1341 81 1370 0
f 85 1341 101 1370 0
I 136 1341 148 1369 0
t 150 1341 162 1366 0
i 173 1341 183 1370 0
s 187 1341 200 1361 0
M 213 1341 248 1369 0
T 53 1283 76 1311 0
h 77 1283 98 1312 0
e 98 1283 115 1303 0
w 127 1283 157 1302 0
h 156 1283 177 1312 0
i 178 1283 188 1312 0
n 190 1283 211 1303 0
e 212 1283 229 1303 0
h 240 1283 261 1312 0
a 262 1283 280 1303 0
d 281 1283 301 1312 0
c 313 1283 329 1303 0
h 331 1283 352 1312 0
a 352 1283 370 1303 0
n 370 1283 391 1303 0
g 392 1274 411 1303 0
e 413 1283 430 1303 0
d 432 1283 452 1312 0
t 462 1283 474 1308 0
o 476 1283 494 1303 0
a 508 1283 526 1303 0
s 539 1283 552 1303 0
o 554 1283 572 1303 0
r 574 1283 588 1303 0
t 589 1283 601 1308 0
o 613 1283 631 1303 0
f 635 1283 651 1312 0
h 659 1283 680 1312 0
u 680 1283 701 1302 0
m 700 1283 733 1303 0
m 734 1283 767 1303 0
i 768 1283 778 1312 0
n 780 1283 801 1303 0
g 801 1274 820 1303 0
p 832 1274 851 1303 0
u 853 1283 874 1302 0
r 874 1283 888 1303 0
r 889 1283 903 1303 0
t 914 1283 926 1308 0
h 927 1283 948 1312 0
a 949 1283 967 1303 0
t 966 1283 978 1308 0
s 992 1283 1005 1303 0
e 1008 1283 1025 1303 0
e 1026 1283 1043 1303 0
m 1044 1283 1077 1303 0
e 1078 1283 1095 1303 0
d 1097 1283 1117 1312 0
t 1128 1283 1140 1308 0
o 1142 1283 1160 1303 0
c 1173 1283 1189 1303 0
o 1192 1283 1210 1303 0
m 1212 1283 1245 1303 0
e 1246 1283 1263 1303 0
f 12 1235 28 1264 0
r 25 1235 39 1255 0
o 40 1235 58 1255 0
m 60 1235 93 1255 0
e 117 1235 134 1255 0
v 135 1235 155 1254 0
e 157 1235 174 1255 0
r 174 1235 188 1255 0
y 189 1226 210 1254 0
q 233 1226 253 1255 0
u 253 1235 274 1254 0
a 275 1235 293 1255 0
e 321 1235 338 1255 0
r 339 1235 353 1255 0
o 377 1235 395 1255 0
f 399 1235 415 1264 0
t 434 1235 446 1260 0
h 447 1235 468 1264 0
e 468 1235 485 1255 0
c 510 1235 526 1255 0
o 529 1235 547 1255 0
m 549 1235 582 1255 0
p 582 1226 601 1255 0
a 604 1235 622 1255 0
s 623 1235 636 1255 0
s 640 1235 653 1255 0
I 689 1235 701 1263 0
t 702 1235 714 1260 0
w 738 1235 768 1254 0
a 768 1235 786 1255 0
s 788 1235 801 1255 0
t 825 1235 837 1260 0
h 838 1235 859 1264 0
e 859 1235 876 1255 0
n 900 1235 921 1255 0
o 922 1235 940 1255 0
i 942 1235 952 1264 0
s 956 1235 969 1255 0
e 972 1235 989 1255 0
t 1012 1235 1024 1260 0
h 1025 1235 1046 1264 0
a 1046 1235 1064 1255 0
t 1064 1235 1076 1260 0
b 1100 1235 1119 1264 0
e 1121 1235 1138 1255 0
l 1182 1235 1192 1264 0
d 1194 1235 1214 1264 0
e 1215 1235 1232 1255 0
r 1233 1235 1247 1255 0
s 1249 1235 1262 1255 0
w 11 1187 40 1206 0
o 40 1187 58 1207 0
o 61 1187 79 1207 0
d 82 1187 102 1216 0
c 103 1187 119 1207 0
u 120 1187 141 1206 0
t 141 1187 153 1212 0
t 154 1187 166 1212 0
e 167 1187 184 1207 0
r 185 1187 199 1207 0
s 202 1187 215 1207 0
a 240 1187 258 1207 0
n 258 1187 279 1207 0
d 280 1187 300 1216 0
g 324 1178 343 1207 0
s 387 1187 400 1207 0
i 403 1187 413 1216 0
e 415 1187 432 1207 0
s 435 1187 448 1207 0
s 475 1187 488 1207 0
l 491 1187 501 1216 0
e 503 1187 520 1207 0
e 522 1187 539 1207 0
p 540 1178 559 1207 0
i 562 1187 572 1216 0
n 573 1187 594 1207 0
g 595 1178 614 1207 0
i 639 1187 649 1216 0
n 650 1187 671 1207 0
t 694 1187 706 1212 0
h 707 1187 728 1216 0
e 729 1187 746 1207 0
o 770 1187 788 1207 0
p 790 1178 809 1207 0
e 812 1187 829 1207 0
n 830 1187 851 1207 0
a 885 1187 903 1207 0
n 903 1187 924 1207 0
d 925 1187 945 1216 0
m 968 1187 1001 1207 0
a 1002 1187 1020 1207 0
k 1020 1187 1041 1216 0
e 1042 1187 1059 1207 0
s 1061 1187 1074 1207 0
t 1099 1187 1111 1212 0
h 1112 1187 1133 1216 0
e 1134 1187 1151 1207 0
m 1151 1187 1184 1207 0
n 1243 1187 1264 1207 0
s 12 1139 25 1159 0
o 28 1139 46 1159 0
m 47 1139 80 1159 0
e 82 1139 99 1159 0
t 100 1139 112 1164 0
i 113 1139 123 1168 0
m 125 1139 158 1159 0
e 159 1139 176 1159 0
s 179 1139 192 1159 0
i 205 1139 215 1168 0
n 216 1139 237 1159 0
t 237 1139 249 1164 0
o 251 1139 269 1159 0
t 281 1139 293 1164 0
h 293 1139 314 1168 0
e 315 1139 332 1159 0
v 343 1139 363 1158 0
e 365 1139 382 1159 0
m 429 1139 462 1159 0
o 463 1139 481 1159 0
u 483 1139 504 1158 0
t 504 1139 516 1164 0
h 516 1139 537 1168 0
o 548 1139 566 1159 0
f 570 1139 586 1168 0
t 593 1139 605 1164 0
h 606 1139 627 1168 0
e 628 1139 645 1159 0
t 656 1139 668 1164 0
i 669 1139 679 1168 0
g 682 1130 701 1159 0
e 703 1139 720 1159 0
r 720 1139 734 1159 0
M 69 1081 104 1109 0
a 107 1081 125 1101 0
n 125 1081 146 1101 0
s 198 1081 211 1101 0
a 213 1081 231 1101 0
i 232 1081 242 1110 0
d 245 1081 265 1110 0
F 285 1081 306 1109 0
a 308 1081 326 1101 0
t 325 1081 337 1106 0
h 338 1081 359 1110 0
e 360 1081 377 1101 0
r 377 1081 391 1101 0
W 411 1080 450 1109 0
o 448 1081 466 1101 0
l 468 1081 478 1110 0
f 482 1081 498 1110 0
s 526 1081 539 1101 0
h 541 1081 562 1110 0
o 563 1081 581 1101 0
w 582 1081 612 1100 0
i 613 1081 623 1110 0
n 624 1081 645 1101 0
g 646 1072 665 1101 0
a 686 1081 704 1101 0
l 705 1081 715 1110 0
l 717 1081 727 1110 0
h 748 1081 769 1110 0
i 770 1081 780 1110 0
s 783 1081 796 1101 0
w 817 1081 847 1100 0
h 846 1081 867 1110 0
i 868 1081 878 1110 0
t 879 1081 891 1106 0
e 893 1081 910 1101 0
t 930 1081 942 1106 0
e 943 1081 960 1101 0
e 962 1081 979 1101 0
t 980 1081 992 1106 0
h 992 1081 1013 1110 0
F 1060 1081 1081 1109 0
a 1083 1081 1101 1101 0
u 1101 1081 1122 1100 0
g 1123 1072 1142 1101 0
h 1143 1081 1164 1110 0
e 1240 1081 1257 1101 0
t 11 1033 22 1058 0
h 22 1033 43 1062 0
e 44 1033 61 1053 0
r 62 1033 76 1053 0
e 78 1033 95 1053 0
n 107 1033 128 1053 0
o 129 1033 147 1053 0
t 149 1033 161 1058 0
e 174 1033 191 1053 0
n 192 1033 213 1053 0
o 214 1033 232 1053 0
u 233 1033 254 1052 0
g 255 1024 274 1053 0
h 275 1033 296 1062 0
b 308 1033 327 1062 0
e 330 1033 347 1053 0
e 348 1033 365 1053 0
t 366 1033 378 1058 0
l 380 1033 390 1062 0
e 392 1033 409 1053 0
s 412 1033 425 1053 0
a 439 1033 457 1053 0
n 457 1033 478 1053 0
d 479 1033 499 1062 0
f 512 1033 528 1062 0
r 525 1033 539 1053 0
o 541 1033 559 1053 0
g 561 1024 580 1053 0
s 583 1033 596 1053 0
i 611 1033 621 1062 0
n 622 1033 643 1053 0
t 655 1033 667 1058 0
h 667 1033 688 1062 0
e 689 1033 706 1053 0
t 719 1033 731 1058 0
a 732 1033 750 1053 0
s 793 1033 806 1053 0
t 820 1033 832 1058 0
h 832 1033 853 1062 0
a 854 1033 872 1053 0
t 872 1033 884 1058 0
h 896 1033 917 1062 0
e 918 1033 935 1053 0
m 948 1033 981 1053 0
u 981 1033 1002 1052 0
s 1004 1033 1017 1053 0
t 1018 1033 1030 1058 0
e 1044 1033 1061 1053 0
a 1062 1033 1080 1053 0
t 1080 1033 1092 1058 0
M 1105 1033 1140 1061 0
a 1143 1033 1161 1053 0
n 1161 1033 1182 1053 0
d 1244 1033 1264 1062 0
o 11 985 29 1005 0
n 31 985 52 1005 0
o 63 985 81 1005 0
u 83 985 104 1004 0
r 104 985 118 1005 0
g 130 976 149 1005 0
r 150 985 164 1005 0
o 165 985 183 1005 0
u 185 985 206 1004 0
n 206 985 227 1005 0
d 228 985 248 1014 0
t 258 985 270 1010 0
o 271 985 289 1005 0
o 292 985 310 1005 0
T 53 927 76 955 0
h 77 927 98 956 0
e 98 927 115 947 0
L 131 927 155 955 0
a 156 927 174 947 0
w 173 927 203 946 0
o 217 927 235 947 0
f 239 927 255 956 0
t 265 927 277 952 0
h 277 927 298 956 0
e 299 927 316 947 0
J 331 927 346 955 0
u 347 927 368 946 0
n 368 927 389 947 0
g 390 918 409 947 0
l 411 927 421 956 0
e 423 927 440 947 0
w 465 927 495 946 0
h 494 927 515 956 0
i 516 927 526 956 0
c 528 927 544 947 0
h 546 927 567 956 0
n 580 927 601 947 0
e 602 927 619 947 0
v 620 927 640 946 0
e 642 927 659 947 0
r 659 927 673 947 0
o 688 927 706 947 0
r 708 927 722 947 0
d 724 927 744 956 0
e 745 927 762 947 0
r 762 927 776 947 0
s 779 927 792 947 0
a 808 927 826 947 0
n 826 927 847 947 0
h 880 927 901 956 0
i 902 927 912 956 0
n 913 927 934 947 0
g 935 918 954 947 0
w 968 927 998 946 0
i 999 927 1009 956 0
t 1010 927 1022 952 0
h 1023 927 1044 956 0
o 1044 927 1062 947 0
u 1064 927 1085 946 0
t 1085 927 1097 952 0
a 1112 927 1130 947 0
r 1143 927 1157 947 0
e 1159 927 1176 947 0
a 1178 927 1196 947 0
s 1197 927 1210 947 0
o 1213 927 1231 947 0
n 1233 927 1254 947 0
f 12 879 28 908 0
o 26 879 44 899 0
r 45 879 59 899 0
b 60 879 79 908 0
i 82 879 92 908 0
d 94 879 114 908 0
s 116 879 129 899 0
e 150 879 167 899 0
v 168 879 188 898 0
b 261 879 280 908 0
e 283 879 300 899 0
a 302 879 320 899 0
s 322 879 335 899 0
t 336 879 348 904 0
t 367 879 379 904 0
o 381 879 399 899 0
e 420 879 437 899 0
a 439 879 457 899 0
t 457 879 469 904 0
M 488 879 523 907 0
a 526 879 544 899 0
n 544 879 565 899 0
e 584 879 601 899 0
x 602 879 623 898 0
c 624 879 640 899 0
e 642 879 659 899 0
p 660 870 679 899 0
t 681 879 693 904 0
w 712 879 742 898 0
h 741 879 762 908 0
e 763 879 780 899 0
n 781 879 802 899 0
h 820 879 841 908 0
e 842 879 859 899 0
i 879 879 889 908 0
s 892 879 905 899 0
k 925 879 946 908 0
i 947 879 957 908 0
l 960 879 970 908 0
l 972 879 982 908 0
i 985 879 995 908 0
n 996 879 1017 899 0
g 1018 870 1037 899 0
t 1056 879 1068 904 0
o 1070 879 1088 899 0
s 1110 879 1123 899 0
h 1125 879 1146 908 0
o 1147 879 1165 899 0
w 1166 879 1196 898 0
h 1214 879 1235 908 0
i 1236 879 1246 908 0
s 1249 879 1262 899 0
c 11 831 27 851 0
h 29 831 50 860 0
i 51 831 61 860 0
l 63 831 73 860 0
e 111 831 128 851 0
n 129 831 150 851 0
h 160 831 181 860 0
o 182 831 200 851 0
w 202 831 232 850 0
t 241 831 253 856 0
o 255 831 273 851 0
k 285 831 306 860 0
i 307 831 317 860 0
l 319 831 329 860 0
l 332 831 342 860 0
a 365 831 383 851 0
n 383 831 404 851 0
d 405 831 425 860 0
t 435 831 447 856 0
h 447 831 468 860 0
e 469 831 486 851 0
n 487 831 508 851 0
h 518 831 539 860 0
e 540 831 557 851 0
m 568 831 601 851 0
u 602 831 623 850 0
s 624 831 637 851 0
t 639 831 651 856 0
h 662 831 683 860 0
u 683 831 704 850 0
n 704 831 725 851 0
t 725 831 737 856 0
o 748 831 766 851 0
u 768 831 789 850 0
t 789 831 801 856 0
s 804 831 817 851 0
i 819 831 829 860 0
d 832 831 852 860 0
e 853 831 870 851 0
t 881 831 893 856 0
h 893 831 914 860 0
e 915 831 932 851 0
h 943 831 964 860 0
u 964 831 985 850 0
n 985 831 1006 851 0
t 1006 831 1018 856 0
i 1019 831 1029 860 0
n 1031 831 1052 851 0
g 1053 822 1072 851 0
g 1084 822 1103 851 0
r 1104 831 1118 851 0
o 1119 831 1137 851 0
u 1139 831 1160 850 0
n 1160 831 1181 851 0
d 1182 831 1202 860 0
s 1204 831 1217 851 0
o 1230 831 1248 851 0
f 1252 831 1264 860 0
h 11 783 31 812 0
i 32 783 42 812 0
s 45 783 58 803 0
p 80 774 99 803 0
a 101 783 119 803 0
c 120 783 136 803 0
k 138 783 159 812 0
o 179 783 197 803 0
r 199 783 213 803 0
t 233 783 245 808 0
r 246 783 260 803 0
i 261 783 271 812 0
b 273 783 292 812 0
e 295 783 312 803 0
T 343 783 366 811 0
h 367 783 388 812 0
e 389 783 406 803 0
r 427 783 441 803 0
e 442 783 459 803 0
a 461 783 479 803 0
l 480 783 490 812 0
r 511 783 525 803 0
e 526 783 543 803 0
a 545 783 563 803 0
s 565 783 578 803 0
o 581 783 599 803 0
n 600 783 621 803 0
f 643 783 659 812 0
o 657 783 675 803 0
r 676 783 690 803 0
t 711 783 723 808 0
h 723 783 744 812 0
i 745 783 755 812 0
s 758 783 771 803 0
i 794 783 804 812 0
s 807 783 820 803 0
t 841 783 853 808 0
h 854 783 875 812 0
a 876 783 894 803 0
t 894 783 906 808 0
m 926 783 959 803 0
a 960 783 978 803 0
n 978 783 999 803 0
k 1013 783 1034 812 0
i 1035 783 1045 812 0
l 1048 783 1058 812 0
l 1060 783 1070 812 0
i 1073 783 1083 812 0
n 1084 783 1105 803 0
g 1106 774 1125 803 0
m 1145 783 1178 803 0
e 1180 783 1197 803 0
a 1198 783 1216 803 0
n 1216 783 1237 803 0
s 1239 783 1252 803 0
s 12 735 25 755 0
o 28 735 46 755 0
o 48 735 66 755 0
n 68 735 89 755 0
e 90 735 107 755 0
r 108 735 122 755 0
o 141 735 159 755 0
r 161 735 175 755 0
l 195 735 205 764 0
a 207 735 225 755 0
t 225 735 237 760 0
e 238 735 255 755 0
r 256 735 270 755 0
t 297 735 309 760 0
h 309 735 330 764 0
e 331 735 348 755 0
a 368 735 386 755 0
i 416 735 426 764 0
v 427 735 447 754 0
a 449 735 467 755 0
l 468 735 478 764 0
o 498 735 516 755 0
f 520 735 536 764 0
w 550 735 580 754 0
t 613 735 625 760 0
e 626 735 643 755 0
m 662 735 695 755 0
e 696 735 713 755 0
n 714 735 735 755 0
o 754 735 772 755 0
n 774 735 795 755 0
e 813 735 830 755 0
l 832 735 842 764 0
e 845 735 862 755 0
p 862 726 881 755 0
h 883 735 904 764 0
a 905 735 923 755 0
n 923 735 944 755 0
t 944 735 956 760 0
s 958 735 971 755 0
t 1043 735 1055 760 0
h 1055 735 1076 764 0
g 1095 726 1114 755 0
u 1115 735 1136 754 0
n 1136 735 1157 755 0
s 1159 735 1172 755 0
d 1242 735 1262 764 0
h 11 687 31 716 0
u 31 687 52 706 0
n 52 687 73 707 0
d 73 687 93 716 0
r 93 687 107 707 0
e 109 687 126 707 0
d 128 687 148 716 0
s 149 687 162 707 0
o 190 687 208 707 0
f 212 687 228 716 0
b 249 687 268 716 0
r 270 687 284 707 0
w 305 687 334 707 0
n 335 687 355 707 0
m 380 687 413 707 0
e 414 687 431 707 0
n 432 687 453 707 0
t 519 687 531 712 0
h 532 687 553 716 0
g 579 678 598 707 0
o 599 687 617 707 0
n 619 687 640 707 0
g 641 678 660 707 0
s 663 687 676 707 0
a 703 687 721 707 0
n 721 687 742 707 0
d 743 687 763 716 0
r 788 687 802 707 0
o 803 687 821 707 0
c 824 687 840 707 0
k 842 687 863 716 0
e 864 687 881 707 0
t 881 687 893 712 0
s 896 687 909 707 0
a 936 687 954 707 0
n 954 687 975 707 0
d 976 687 996 716 0
t 1021 687 1033 712 0
o 1034 687 1052 707 0
r 1054 687 1068 707 0
c 1069 687 1085 707 0
h 1087 687 1108 716 0
e 1109 687 1126 707 0
s 1129 687 1142 707 0
T 1180 687 1203 715 0
h 1204 687 1225 716 0
e 1226 687 1243 707 0
n 1243 687 1264 707 0
e 11 639 28 659 0
v 29 639 49 658 0
e 51 639 68 659 0
r 68 639 82 659 0
y 83 630 104 658 0
b 104 639 123 668 0
o 126 639 144 659 0
d 146 639 166 668 0
y 166 630 187 658 0
i 212 639 222 668 0
n 223 639 244 659 0
t 268 639 280 664 0
h 281 639 302 668 0
e 303 639 320 659 0
j 341 630 352 668 0
u 357 639 378 658 0
n 378 639 399 659 0
g 399 630 418 659 0
l 420 639 430 668 0
e 433 639 450 659 0
s 477 639 490 659 0
u 491 639 512 658 0
e 540 639 557 659 0
r 558 639 572 659 0
s 574 639 587 659 0
T 624 639 647 667 0
h 648 639 669 668 0
e 670 639 687 659 0
r 712 639 726 659 0
e 728 639 745 659 0
a 746 639 764 659 0
s 766 639 779 659 0
o 782 639 800 659 0
n 802 639 823 659 0
t 846 639 858 664 0
h 859 639 880 668 0
e 881 639 898 659 0
b 922 639 941 668 0
e 944 639 961 659 0
a 963 639 981 659 0
s 983 639 996 659 0
t 997 639 1009 664 0
s 1012 639 1025 659 0
g 1052 630 1071 659 0
i 1072 639 1082 668 0
v 1084 639 1104 658 0
e 1106 639 1123 659 0
a 1148 639 1166 659 0
m 1166 639 1199 659 0
o 1201 639 1219 659 0
n 1220 639 1241 659 0
g 1242 630 1261 659 0
t 11 591 22 616 0
h 22 591 43 620 0
e 44 591 61 611 0
m 62 591 95 611 0
s 97 591 110 611 0
e 113 591 130 611 0
l 132 591 142 620 0
v 143 591 163 610 0
e 165 591 182 611 0
s 185 591 198 611 0
i 214 591 224 620 0
s 227 591 240 611 0
t 255 591 267 616 0
h 268 591 289 620 0
a 290 591 308 611 0
t 307 591 319 616 0
M 334 591 369 619 0
a 372 591 390 611 0
n 390 591 411 611 0
i 425 591 435 620 0
s 438 591 451 611 0
t 466 591 478 616 0
h 479 591 500 620 0
e 501 591 518 611 0
w 532 591 562 610 0
e 562 591 579 611 0
s 640 591 653 611 0
t 655 591 667 616 0
d 721 591 741 620 0
m 754 591 787 611 0
o 789 591 807 611 0
s 810 591 823 611 0
t 825 591 837 616 0
d 852 591 872 620 0
e 873 591 890 611 0
f 893 591 909 620 0
e 906 591 923 611 0
n 924 591 945 611 0
s 947 591 960 611 0
e 962 591 979 611 0
l 981 591 991 620 0
e 994 591 1011 611 0
s 1013 591 1026 611 0
s 1030 591 1043 611 0
o 1059 591 1077 611 0
f 1081 591 1097 620 0
a 1108 591 1126 611 0
l 1127 591 1137 620 0
l 1139 591 1149 620 0
l 1165 591 1175 620 0
i 1178 591 1188 620 0
v 1189 591 1209 610 0
i 1211 591 1221 620 0
n 1222 591 1243 611 0
g 1244 582 1263 611 0
t 11 543 22 568 0
h 22 543 43 572 0
i 44 543 54 572 0
n 56 543 77 563 0
g 78 534 97 563 0
s 99 543 112 563 0
a 141 543 159 563 0
n 159 543 180 563 0
d 181 543 201 572 0
i 217 543 227 572 0
t 229 543 241 568 0
i 258 543 268 572 0
s 271 543 284 563 0
s 345 543 358 563 0
p 360 534 379 563 0
o 382 543 400 563 0
s 431 543 444 563 0
m 445 543 478 563 0
m 480 543 518 563 0
l 519 543 529 572 0
i 532 543 542 572 0
k 543 543 564 572 0
e 565 543 582 563 0
t 598 543 610 568 0
o 612 543 630 563 0
t 647 543 659 568 0
o 661 543 679 563 0
u 681 543 702 562 0
c 703 543 719 563 0
h 720 543 741 572 0
h 757 543 778 572 0
i 779 543 789 572 0
m 790 543 823 563 0
T 851 543 874 571 0
h 875 543 896 572 0
e 896 543 913 563 0
y 914 534 935 562 0
s 953 543 966 563 0
a 968 543 986 563 0
y 986 534 1007 562 0
t 1022 543 1034 568 0
o 1036 543 1054 563 0
o 1057 543 1075 563 0
a 1119 543 1137 563 0
n 1137 543 1158 563 0
d 1159 543 1179 572 0
i 1195 543 1205 572 0
t 1207 543 1219 568 0
i 1236 543 1246 572 0
s 1249 543 1262 563 0
t 11 495 22 520 0
r 22 495 36 515 0
u 37 495 58 514 0
e 59 495 76 515 0
t 118 495 130 520 0
h 131 495 152 524 0
a 153 495 171 515 0
t 170 495 182 520 0
m 228 495 266 515 0
e 282 495 299 515 0
a 301 495 319 515 0
t 318 495 330 520 0
e 332 495 349 515 0
r 350 495 364 515 0
s 366 495 379 515 0
b 391 495 410 524 0
e 413 495 430 515 0
c 432 495 448 515 0
o 451 495 469 515 0
m 470 495 503 515 0
